,id,title,all
3448,433,Mary Poppins,robert stevenson julie andrews dick van dyke david tomlinson glynis johns comedy family fantasy london england dancing parents kids relationship bank brother sister relationship famous score confidence nanny laughing magic chimney sweeper musical live action and animation
3449,16619,Ordinary People,robert redford donald sutherland mary tyler moore judd hirsch timothy hutton drama post traumatic stress  disorder depression suicide attempt grief dysfunctional family guilt death of son grieving
3450,1725,West Side Story,robert wise natalie wood richard beymer russ tamblyn rita moreno crime drama music slum street gang love at first sight showdown puerto rican immigrant highway forbidden love musical rivalry feud interracial relationship sondheim attempted rape policeman based on stage musical obsessive love lifting female in air young love modern day adaptation shakespeare in modern dress
3451,11977,Caddyshack,harold ramis chevy chase rodney dangerfield ted knight michael o'keefe comedy golf underwear sport golf course gopher
3452,20322,The Brothers,gary hardwick morris chestnut d. l. hughley bill bellamy shemar moore comedy drama romance independent film track and field gangster rap
3453,16158,The Wood,rick famuyiwa omar epps richard t. jones taye diggs malinda williams comedy drama romance 
3454,629,The Usual Suspects,bryan singer stephen baldwin gabriel byrne chazz palminteri kevin pollak drama crime thriller law relatives theft criminal criminal mastermind hungarian sibling
3455,10160,A Nightmare on Elm Street 5: The Dream Child,stephen hopkins robert englund lisa wilcox erika anderson valorie armstrong horror thriller nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams
3456,11452,National Lampoon’s Van Wilder,walt becker ryan reynolds tara reid tim matheson kal penn comedy romance male nudity female nudity sex college locker room doggystyle flirting exposé pug bon bon fraternity pledge greek letter laxative
3457,12163,The Wrestler,darren aronofsky mickey rourke marisa tomei evan rachel wood mark margolis drama romance supermarket heart attack ambition daughter wrestling sport stripper steroids fame barbed wire wrestler redemption
3458,32275,Duel in the Sun,king vidor jennifer jones joseph cotten gregory peck lionel barrymore western half breed
3459,13785,Best in Show,christopher guest jay brazeau parker posey michael hitchcock catherine o'hara comedy illinois pet shop poodle independent film mockumentary terrier kimono
3460,1103,Escape from New York,john carpenter kurt russell lee van cleef ernest borgnine donald pleasence science fiction action taxi street gang usa president war veteran hostage kidnapping liberation of prisoners anti hero gangster boss dystopia police operation attempt to escape cyberpunk reluctant hero
3461,36739,School Daze,spike lee samuel l. jackson laurence fishburne giancarlo esposito tisha campbell-martin comedy drama musical
3462,14144,Daddy Day Camp,fred savage cuba gooding jr. tamala jones paul rae lochlyn munro comedy family competition grandfather grandson relationship vomit summer camp toilet rivalry colonel
3463,10622,Mr. Nice Guy,sammo hung jackie chan richard norton miki lee gabrielle fitzpatrick crime action comedy journalist martial arts cook drug dealer
3464,13370,A Mighty Wind,christopher guest bob balaban christopher guest john michael higgins eugene levy comedy music mockumentary folk singer
3465,11191,Mystic Pizza,donald petrie annabeth gish julia roberts lili taylor vincent d'onofrio comedy drama romance independent film commitment lobster portuguese american
3466,10215,Sliding Doors,peter howitt gwyneth paltrow john hannah john lynch jeanne tripplehorn comedy drama fantasy romance double life commercial fantasy chance marketing time travel in flagranti ambiguous ending alternative reality
3467,25066,Tales from the Hood,rusty cundieff clarence williams iii corbin bernsen david alan grier wings hauser crime horror thriller prison child abuse ku klux klan police brutality ghetto anthology evil doll murder hood dirty cop funeral home
3468,1523,The Last King of Scotland,kevin macdonald forest whitaker james mcavoy simon mcburney gillian anderson drama dictator 1970s general kidnapping naivety luxury oscar award charisma polygamy uganda dictatorship
3469,11361,Halloween 5: The Revenge of Michael Myers,dominique othenin-girard donald pleasence danielle harris ellie cornell beau starr horror thriller sheriff barn black sequel boogeyman masked killer slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michael myers
3470,92591,Bernie,richard linklater jack black shirley maclaine matthew mcconaughey brady coleman comedy crime drama prison visit funeral director funeral home amateur theater embezzlement missing persons case hidden corpse estranged family member jury trial hick stock broker corpse in freezer confession of crime duringcreditsstinger
3472,12509,Pollock,ed harris ed harris marcia gay harden tom bower jennifer connelly drama romance artist success relationship problems alcoholism independent film falling in love
3473,15256,200 Cigarettes,risa bramon garcia ben affleck casey affleck dave chappelle kate hudson comedy drama romance new year's eve independent film relationship woman director lower east side
3474,83686,The Words,brian klugman bradley cooper zoe saldana jeremy irons dennis quaid drama thriller plagiarized book stolen novel plagiarized novel aspiring writer
3475,80304,Casa De Mi Padre,matt piedmont will ferrell gael garcía bernal génesis rodríguez diego luna comedy western mexico organized crime drug lord padre aftercreditsstinger duringcreditsstinger
3476,28053,City Island,raymond de felitta andy garcía julianna margulies steven strait dominik garcía-lorido drama comedy secret fetishism stripper family secrets convict chubby woman extramarital affair
3477,67913,The Guard,john michael mcdonagh brendan gleeson don cheadle liam cunningham mark strong action comedy thriller crime prostitute blackmail drug smuggle rural ireland dry humour
3478,13991,College,deb hagan drake bell andrew caldwell andree moss carolyn moss comedy sexuality college girlfriend vomit celebration fraternity frat party
3479,1443,The Virgin Suicides,sofia coppola james woods kathleen turner kirsten dunst josh hartnett drama romance michigan 1970s youth family woman director
3480,8545,Little Voice,mark herman brenda blethyn michael caine ewan mcgregor jane horrocks comedy drama parents kids relationship voice loneliness independent film singer cowardliness carrier pigeon
3481,19556,Miss March,zach cregger zach cregger trevor moore raquel alessi craig robinson comedy romance sex first time virgin road trip playboy duringcreditsstinger
3482,231576,Wish I Was Here,zach braff zach braff kate hudson joey king pierce gagnon drama comedy jew independent film homeschooling family struggling actor
3483,16172,Simply Irresistible,mark tarlov sarah michelle gellar sean patrick flanery dylan baker patricia clarkson comedy restaurant department store kitchen love crab chef irresistible
3484,13403,Hedwig and the Angry Inch,john cameron mitchell john cameron mitchell miriam shor stephen trask theodore liscinski comedy music transvestism gay sex singer transgender glam rock self identity rock odyssey reference to kant military brat restaurant chain lgbt in the military child molestation theatrical manager
3485,15797,Only the Strong,sheldon lettich mark dacascos geoffrey lewis stacey travis paco christian prieto action 
3486,347764,Goddess of Love,jon knautz alexis kendra elizabeth sandy monda scott woody naismith mystery drama thriller horror 
3487,13537,Shattered Glass,billy ray hayden christensen peter sarsgaard chloë sevigny rosario dawson drama history 
3488,20794,Novocaine,david atkins chelcie ross steve martin laura dern lynne thigpen comedy crime thriller murder independent film drug dentist
3489,31064,The Business of Strangers,patrick stettner julia stiles stockard channing frederick weller marcus giamatti drama thriller rape sex airport authority assistant power revenge independent film trust
3490,576,The Wild Bunch,sam peckinpah william holden ernest borgnine robert ryan edmond o'brien adventure western underdog robbery bounty hunter texas mexican revolution friendship honor gang shootout soldier steam locomotive righteous rage
3491,13990,The Wackness,jonathan levine ben kingsley famke janssen josh peck olivia thirlby drama coming of age marijuana summer
3492,11583,The First Great Train Robbery,michael crichton sean connery donald sutherland lesley-anne down alan webb thriller adventure drama crime public hanging strongbox gold theft british history historic figure piano playing eye patch horse carriage opening action scene unwanted kiss
3493,18602,Morvern Callar,lynne ramsay samantha morton kathleen mcdermott james wilson dolly wells drama independent film woman director
3494,27549,Beastmaster 2: Through the Portal of Time,sylvio tabet marc singer kari wuhrer sarah douglas wings hauser action adventure fantasy science fiction based on novel time travel sequel psychotronic sword and sandal beastmaster warrior time portal gun fight sword and sorcery
3495,59728,The 5th Quarter,rick bieber aidan quinn andie macdowell ryan merriman michael harding drama american football loss of brother funeral sport prayer gymnasium coach based on true story number in title family relationships auto accident
3496,10930,The Flower of Evil,claude chabrol benoît magimel mélanie doutey suzanne flon bernard le coq drama return suppressed past bourgeoisie mayor elections suspense wealth family conflict
3497,32395,The Greatest,shana feste pierce brosnan susan sarandon carey mulligan aaron taylor-johnson drama woman director
3498,58882,Snow Flower and the Secret Fan,wayne wang li bingbing jun ji-hyun hugh jackman vivian wu drama history fan duringcreditsstinger
3499,7547,Come Early Morning,joey lauren adams ashley judd laura prepon jeffrey donovan stacy keach drama romance bar motel one-night stand beer blonde dog woman director
3500,35944,Lucky Break,peter cattaneo james nesbitt olivia williams timothy spall christopher plummer action comedy 
3501,42222,Julia,fred zinnemann jane fonda vanessa redgrave jason robards maximilian schell drama friends playwright
3502,13827,"Surfer, Dude",s.r. bindler matthew mcconaughey jeffrey nordling willie nelson woody harrelson comedy surfing sport
3504,9282,11:14,greg marcks henry thomas blake heron barbara hershey hilary swank crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected
3505,38940,Men of War,perry lang dolph lundgren charlotte lewis bd wong tim guinee action thriller asia island mercenary independent film jungle
3506,35689,Don McKay,jake goldberger thomas haden church elisabeth shue melissa leo m. emmet walsh crime mystery thriller independent film
3507,97614,Deadfall,stefan ruzowitzky eric bana olivia wilde charlie hunnam patrick kerton crime drama thriller partner murder on the run fugitive crime family homecoming crime gone awry dishonesty siblings relations chases and races criminal heroes cons and scams murderous pair
3508,37206,A Shine of Rainbows,vic sarin connie nielsen aidan quinn john bell tara alice scully drama family orphan rainbow
3509,58626,The Hit List,william kaufman cuba gooding jr. cole hauser jonathan lapaglia ginny weirick action thriller 
3510,183894,Emma,jim o'hanlon romola garai michael gambon jonny lee miller louise dylan romance comedy drama 
3511,837,Videodrome,david cronenberg james woods sonja smits deborah harry peter dvorsky horror mystery science fiction suicide tv show hallucination tv station radio presenter toronto dystopia brainwashing pittsburgh
3512,1555,The Spanish Apartment,cédric klapisch romain duris audrey tautou kelly reilly cécile de france drama comedy romance paris barcelona spain alcohol roommate single travel crush student relationship break-up youth celebration group of friends
3513,244783,Song One,kate barker-froyland anne hathaway johnny flynn mary steenburgen ben rosenfield drama woman director
3514,16564,Winter in Wartime,martin koolhoven martijn lakemeier melody klaver yorick van wageningen jamie campbell bower drama history war netherlands world war ii
3515,168027,Freaky Deaky,charles matthau christian slater michael jai white crispin glover billy burke comedy bomb squad ex-fugitive freaky
3516,3482,The Train,john frankenheimer burt lancaster paul scofield jeanne moreau suzanne flon action drama thriller war paris france world war ii nazis hijacking of train artwork train ride painting french resistance train crash nazi germany art thief art theft
3517,135595,Trade Of Innocents,christopher bessette dermot mulroney mira sorvino john billingsley trieu tran drama thriller 
3518,8982,The Protector,prachya pinkaew tony jaa petchtai wongkamlao bongkoj khongmalai xing jing action crime drama thriller buddhism elephant sydney australia fighter tempel gang animal
3519,89861,Stiff Upper Lips,gary sinyor georgina cates peter ustinov prunella scales samuel west comedy italy victorian england young woman
3520,455,Bend It Like Beckham,gurinder chadha parminder nagra keira knightley jonathan rhys meyers anupam kher comedy drama romance london england tradition indian lead culture clash immigration role of women sikh women's soccer soccer family woman director
3521,57022,Sunshine State,john sayles alan king angela bassett timothy hutton mary steenburgen drama independent film
3522,14351,Crossover,preston a. whitmore ii anthony mackie marcello thedford allen payne wesley jonathan action adventure drama street gang black people sport high school sports
3523,147767,Khiladi 786,ashish r. mohan akshay kumar asin thottumkal himesh reshammiya mithun chakraborty action comedy 
3524,10664,[REC]²,jaume balagueró manuela velasco ferran terraza claudia silva javier botet thriller horror religion and supernatural blood sample occult swat team gas mask night vision freezer found footage
3525,55567,Standing Ovation,stewart raffill kayla jackson kayla raparelli sal dupree al sapienza comedy music family 
3526,9277,The Sting,george roy hill paul newman robert redford robert shaw charles durning comedy crime drama chicago bet horse race repayment con man mafia boss violence ragtime reference to mutt and jeff off track betting sting operation alley 1930s 20th century
3527,9443,Chariots of Fire,hugh hudson ben cross ian charleson cheryl campbell alice krige drama history underdog scotland jewry patriotism olympic games jew olympian sports team ambition
3528,16186,Diary of a Mad Black Woman,darren grant kimberly elise steve harris tyler perry shemar moore comedy drama romance 
3529,7863,Shine,scott hicks geoffrey rush noah taylor armin mueller-stahl justin braine drama letter jumping child prodigy pool pianist concert hall breakdown
3530,138697,Don Jon,joseph gordon-levitt joseph gordon-levitt scarlett johansson julianne moore tony danza romance comedy drama pornography sex sex addiction male female relationship internet porn male masturbation masturbation
3531,11901,High Plains Drifter,clint eastwood clint eastwood verna bloom marianna hill mitchell ryan western gunslinger desperation outlaw
3532,1548,Ghost World,terry zwigoff thora birch scarlett johansson steve buscemi brad renfro comedy drama high school friends art class record collector plaster personal ad blues music nunchaku prank telephone call aftercreditsstinger
3533,11889,Iris,richard eyre judi dench jim broadbent kate winslet hugh bonneville drama romance based on novel new love love of one's life retiree aging alzheimer pflegen love author short-term memory photographic memory
3534,33155,Galaxina,william sachs dorothy stratten stephen macht avery schreiber lionel mark smith comedy science fiction android harley davidson cryogenics space travel love parody spaceship space alien motorcycle exercise lasers force field meta film forcefield motorbike cryonics
3535,5528,The Chorus,christophe barratier gérard jugnot françois berléand kad merad jean-paul bonnaire drama penalty choir diary musical boy's choir dormitory music boarding school children principal boys' boarding school 1940s
3536,321,Mambo Italiano,émile gaudreault luke kirby ginette reno paul sorvino mary walsh comedy romance gay father son relationship sex italo-american lovesickness italian canada new love coming out macho based on play gay relationship family family feud lgbt emigrant
3537,4997,Wonderland,james cox val kilmer dylan mcdermott kate bosworth josh lucas crime drama mystery thriller robbery junkie investigation porno star murder los angeles violence drug
3538,925,Do the Right Thing,spike lee danny aiello ossie davis ruby dee richard edson drama black people italo-american police brutality sun glasses culture clash street war heat restaurant critic radio transmission punk chaos police operation pizzeria pizza money racism hip hop culture
3539,27451,Harvard Man,james toback sarah michelle gellar adrian grenier joey lauren adams eric stoltz drama gambling sex college basketball mafia drug
3540,73532,Le Havre,aki kaurismäki andré wilms kati outinen blondin miguel elina salo drama comedy poverty policeman shoe shiner northern france
3541,979,Irreversible,gaspar noé monica bellucci vincent cassel albert dupontel jo prestia drama thriller crime mystery paris prostitute rape sex nudity trauma knife assault police love revenge unsimulated sex cruelty brutality violence drug dark evil boyfriend rape and revenge underpass new french extremism
3542,193722,R100,hitoshi matsumoto nao omori mao daichi shinobu terajima hairi katagiri comedy drama dominatrix bdsm
3543,7913,Rang De Basanti,rakeysh omprakash mehra aamir khan soha ali khan alice patten sharman joshi drama new delhi india students' movement war of independence student celebration
3544,253253,Animals,collin schiffli david dastmalchian kim shaw john heard john hoogenakker drama 
3545,51995,Salvation Boulevard,george ratliff jennifer connelly marisa tomei pierce brosnan ed harris comedy thriller action drama pastor church service spirituality religion
3546,13173,The Ten,david wain paul rudd adam brody jon hamm winona ryder comedy independent film ventriloquist dummy multiple storylines sabbath brain scan radiation sickness parachutist rubik's cube
3547,22908,A Room for Romeo Brass,shane meadows paddy considine andrew shim frank harper vicky mcclure drama comedy foreign rejection friendship youth
3548,70670,Headhunters,morten tyldum aksel hennie nikolaj coster-waldau synnøve macody lund julie r. ølgaard thriller crime death of lover art thief art gallery police investigation
3549,84204,Grabbers,jon wright richard coyle ruth bradley russell tovey bronagh gallagher science fiction comedy thriller horror monster ireland drunk beheaded
3550,25248,Saint Ralph,michael mcgowan adam butcher campbell scott michael kanev gordon pinsent comedy drama sport independent film
3552,16633,Somewhere in Time,jeannot szwarc christopher reeve jane seymour christopher plummer teresa wright science fiction drama fantasy romance time travel playwright 1910s
3553,63006,Dum Maaro Dum,rohan sippy abhishek bachchan bipasha basu deepika padukone rana daggubati drama action crime foreign goa drug bust rave party
3554,91586,Insidious: Chapter 2,james wan patrick wilson rose byrne ty simpkins lin shaye horror thriller haunted house possession demon family ghost bride in black
3555,215,Saw II,darren lynn bousman tobin bell shawnee smith donnie wahlberg franky g horror riddle serial killer
3556,333371,10 Cloverfield Lane,dan trachtenberg mary elizabeth winstead john goodman john gallagher jr. bradley cooper thriller science fiction drama kidnapping bunker paranoia basement survivalist apocalypse car accident captive
3557,9012,Jackass: The Movie,jeff tremaine johnny knoxville bam margera steve-o chris pontius documentary comedy disgust pain stunts music video stuntman stupidity shocking
3558,345911,Lights Out,david f. sandberg teresa palmer maria bello gabriel bateman alexander dipersia horror thriller suicide darkness basement based on short story fear of the dark ghost
3559,72571,Paranormal Activity 3,henry joost katie featherston sprague grayden lauren bittner christopher nicholas smith horror witch sister sister relationship sequel prequel haunting found footage
3560,242512,Ouija,stiles white olivia cooke ana coto daren kagasoff bianca a. santos horror death of a friend swimming pool ouija ouija board teenager based on board game ghost spiritualism supernatural horror
3561,10072,A Nightmare on Elm Street 3: Dream Warriors,chuck russell robert englund patricia arquette heather langenkamp john saxon horror thriller group therapy nightmare hypnosis trapped alcoholic mental illness catholicism disfigurement sleepwalking mental hospital psychotherapist dreams
3562,211954,Instructions Not Included,eugenio derbez loreto peralta eugenio derbez jessica lindsey daniel raymont comedy drama bachelor vespa
3563,82990,Paranormal Activity 4,henry joost katie featherston kathryn newton matt shively aiden lovekamp horror garage poltergeist webcam imaginary friend bathtub tricycle found footage laptop computer videotape evil child levitation aftercreditsstinger neighbor neighbor relationship adopted child
3564,29912,The Robe,henry koster richard burton jean simmons victor mature jay robinson drama crucifixion ancient rome
3565,11843,The Return of the Pink Panther,blake edwards peter sellers christopher plummer herbert lom catherine schell comedy robbery diamant côte d'azur inspector panther
3566,11284,Freddy's Dead: The Final Nightmare,rachel talalay robert englund lisa zane shon greenblatt lezlie deane horror thriller comedy amnesia nightmare alternate dimension psychologist memory loss youth killer disfigurement duringcreditsstinger woman director halfway house dreams memories
3567,504,Monster,patty jenkins charlize theron christina ricci bruce dern lee tergesen crime drama female nudity prostitute rape sexual abuse desperation death penalty motel job interview based on true story murder betrayal serial killer poverty prostitution heartbreak mental illness woman director ugly
3568,173,"20,000 Leagues Under the Sea",richard fleischer kirk douglas james mason paul lukas peter lorre adventure drama science fiction diving ocean submarine jules verne captain atlantis deep sea war ship diving suit harpoon ship war scuba diving underwater scuba captain nemo giant  squid
3569,227348,Paranormal Activity: The Marked Ones,christopher b. landon andrew jacobs richard cabral carlos pratts eddie j. fernandez horror thriller supernatural demon found footage
3570,1955,The Elephant Man,david lynch anthony hopkins john hurt anne bancroft john gielgud drama history exploitation biography hospital curiosity sideshow disfigurement physical deformity freak 19th century dignity
3571,152532,Dallas Buyers Club,jean-marc vallée matthew mcconaughey jennifer garner jared leto denis o'hare drama history women aids biography based on true story hiv drug 1980s
3572,243940,The Lazarus Effect,david gelb olivia wilde mark duplass donald glover evan peters thriller horror terror experiment afterlife paranormal violence death evil researcher possesion
3573,77,Memento,christopher nolan guy pearce carrie-anne moss joe pantoliano mark boone junior mystery thriller individual insulin tattoo waitress amnesia motel insurance salesman revenge memory loss polaroid flashback neo-noir
3574,157547,Oculus,mike flanagan karen gillan brenton thwaites katee sackhoff james lafferty horror hallucination supernatural mirror skepticism ghost
3575,2295,Clerks II,kevin smith brian o'halloran jeff anderson jason mewes kevin smith comedy independent film aftercreditsstinger duringcreditsstinger
3576,71,Billy Elliot,stephen daldry jamie bell julie walters jean heywood jamie draven drama comedy music workers' quarter dancing class strike northern england scholarship ballet
3577,147773,The Way Way Back,nat faxon liam james steve carell toni collette annasophia robb comedy drama shyness beach bicycle conversation friendship step father vacation job neighbor summer teenager water park awkwardness
3578,16096,House Party 2,doug mchenry martin lawrence christopher martin christopher reid paul anthony comedy 
3579,24266,The Man from Snowy River,george t. miller tom burlinson terence donovan kirk douglas tommy dysart family drama action western romance regret river horse ranch australia brumby brumbies colt stockman clancy of the overflow
3581,2895,The Apostle,robert duvall robert duvall billy bob thornton june carter cash farrah fawcett drama christianity coma jealousy radio station texas apostle minister louisiana forgiveness independent film preacher
3582,15660,Mommie Dearest,frank perry faye dunaway diana scarwid steve forrest howard da silva drama ax biography sociopath lawyer mansion docudrama perfection adopted child
3583,59968,Our Idiot Brother,jesse peretz paul rudd elizabeth banks zooey deschanel emily mortimer comedy drama brother sister relationship sister sister relationship family clan idealist duringcreditsstinger
3584,323677,Race,stephen hopkins stephan james jason sudeikis carice van houten jeremy irons action drama olympic games biography sport historical figure nazi germany racism african american track and field
3585,19848,The Players Club,ice cube lisaraye mccoy dick anthony williams judyann elder chrystale wilson drama strip club stripper dominatrix cat fight
3586,256274,"As Above, So Below",john erick dowdle perdita weeks ben feldman edwin hodge françois civil horror thriller paris treasure catacombs scientist singing in a car archaeologist loss of friend subjective camera found footage thick accent female archeologist burning car philosopher's stone french accent rapping in a car
3587,235271,Addicted,bille woodruff boris kodjoe brandon gonzales cameron mills emayatzy corinealdi drama thriller infidelity obsession lie sin interracial relationship cheating wife lust attraction deceit temptation hipersexualidad faithful husband
3588,45153,Eve's Bayou,kasi lemmons jurnee smollett meagan good lynn whitfield samuel l. jackson drama sister sister relationship menstruation superstition independent film curse mother daughter relationship tavern aunt niece relationship father daughter relationship all black cast woman director
3589,284293,Still Alice,richard glatzer julianne moore alec baldwin kristen stewart kate bosworth drama mother professor illness
3590,24973,The Egyptian,michael curtiz jean simmons victor mature gene tierney peter ustinov history drama egypt
3591,21610,Nighthawks,bruce malmuth sylvester stallone rutger hauer billy dee williams lindsay wagner action crime thriller 
3592,10283,Friday the 13th Part VIII: Jason Takes Manhattan,rob hedden kane hodder jensen daggett scott reeves barbara bingham horror thriller new york boat mask psychopath high school sewerage times square serial killer teenager jason vorhees
3593,8346,My Big Fat Greek Wedding,joel zwick nia vardalos john corbett lainie kazan michael constantine comedy drama romance usa parents kids relationship greece culture clash midlife crisis restaurant bad mother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch bad father-in-law greek wedding family xenophobia
3594,122081,Spring Breakers,harmony korine james franco selena gomez vanessa hudgens ashley benson drama crime female nudity sex florida drug dealer nudity female friendship party art house drug spring break young adult
3595,10987,Halloween: The Curse of Michael Myers,joe chappelle donald pleasence paul rudd marianne hagan mitchell ryan horror thriller mass murder nudity halloween attempt to escape cult psychopath escape agent murder escape slasher doctor niece death evil michael myers psychiatric murder hunt halloween night
3596,1391,Y Tu Mamá También,alfonso cuarón gael garcía bernal diego luna maribel verdú ana lópez mercado drama romance mexico sex beach group sex male friendship road trip coming of age teenager lgbt new mexican cinema
3597,747,Shaun of the Dead,edgar wright simon pegg nick frost kate ashfield lucy davis horror comedy record collection flower cheese pub surrey romantic comedy zombie english tv show in film cricket bat broken bottle survival horror british pub english pub you've got red on you
3598,14745,The Haunting of Molly Hartley,mickey liddell haley bennett jake weber chace crawford shannon woodward drama horror 
3599,26748,Lone Star,john sayles chris cooper matthew mcconaughey elizabeth peña kris kristofferson drama mystery romance sheriff family secrets neo-western dark secrets
3600,11357,Halloween 4: The Return of Michael Myers,dwight h. little donald pleasence ellie cornell danielle harris george p. wilbur horror thriller sheriff scissors ambulance halloween twist knife sequel murder serial killer masked killer blood niece evil michael myers october
3601,24913,April Fool's Day,fred walton deborah foreman thomas f. wilson lloyd berry tom heaton horror mystery island party murder teen movie slasher april fool's day holiday horror canuxploitation elimination derby college friends
3602,13776,Diner,barry levinson steve guttenberg daniel stern mickey rourke kevin bacon comedy drama diner baltimore maryland fake accident gambling debt twenty something 1950s
3603,14854,Lone Wolf McQuade,steve carver chuck norris david carradine barbara carrera leon isaac kennedy action crime drama romance thriller western martial arts kung fu texas fbi wheelchair texas ranger weapon gun battle drug father daughter relationship killing a dog
3604,50357,Apollo 18,gonzalo lópez-gallego ryan robbins warren christie lloyd owen andrew airlie horror thriller science fiction moon nasa infection barbecue moon landing hammer alien mockumentary astronaut alien infection found footage
3605,13090,Sunshine Cleaning,christine jeffs amy adams emily blunt alan arkin jason spevack comedy drama suicide single parent sister sister relationship cleaning lady new mexico teamwork family business  crime scene woman director
3606,192141,No Escape,john erick dowdle owen wilson lake bell pierce brosnan sterling jerins action thriller hotel revolution race against time engineer coup survival rebellion execution american family american abroad u.s. embassy foreign
3607,16441,The Beastmaster,don coscarelli marc singer tanya roberts rip torn john amos action fantasy sword fight animal
3608,29996,Solomon and Sheba,king vidor yul brynner gina lollobrigida george sanders marisa pavan drama history romance war israel egypt religion and supernatural epic
3609,351819,Fifty Shades of Black,michael tiddes marlon wayans kali hawk fred willard mike epps romance comedy sex black parody spoof millionaire
3610,14834,Not Easily Broken,bill duke morris chestnut taraji p. henson maeve quinlan kevin hart drama romance 
3611,22649,A Farewell to Arms,frank borzage helen hayes gary cooper adolphe menjou mary philips drama romance war italy nurse love letter officer priest escape hospital best friend pre-code air raid ambulance driver battle of the isonzo air attack
3612,378200,The Perfect Match,bille woodruff terrence jenkins paula patton kali hawk lauren london comedy romance bet match playboy fear of commitment best friend
3613,20455,Digimon: The Movie,mamoru hosoda lara jill miller joshua seth bob papenbrook doug berholt fantasy animation science fiction family video game monster loss of energy egg computer good vs evil internet based on video game giant egg animal trainer superhero kids anime
3614,13193,Saved!,brian dannelly jena malone mandy moore macaulay culkin patrick fugit comedy drama christianity gay coming out independent film coming of age lgbt child
3615,11042,The Barbarian Invasions,denys arcand rémy girard stéphane rousseau marie-josée croze dorothée berryman comedy crime drama father son relationship socialism yuppie professor dying and death cancer money university illness dying family conflict friend
3616,10786,Robin and Marian,richard lester sean connery audrey hepburn robert shaw richard harris action adventure drama romance england crusade robin hood king richard
3617,12484,The Forsaken,j.s. cardone kerr smith brendan fehr izabella miko johnathon schaech action adventure horror thriller vampire full moon poster hitchhiker homoeroticism newspaper headline vampire slayer switchblade gun in mouth film canister playing chicken blood sucking traffic violation virus
3618,17339,Force 10 from Navarone,guy hamilton harrison ford robert shaw barbara bach edward fox action adventure war thriller gun traitor nazis bridge major colonel blood sergeant battle partisan woman task force keith mallory
3619,11959,UHF,"jay levey ""weird al"" yankovic victoria jackson michael richards david bowe comedy loser tv station game show tv star music video satire cult film indiana jones spoof scene music spoof"
3620,9900,Grandma's Boy,nicholaus goossen linda cardellini allen covert peter dante shirley knight comedy video game grandmother grandson relationship man child stoner game tester
3621,14662,Slums of Beverly Hills,tamara jenkins natasha lyonne alan arkin marisa tomei eli marienthal comedy drama sex independent film moving beverly hills woman director nursing school nomad
3622,335,Once Upon a Time in the West,sergio leone henry fonda claudia cardinale jason robards charles bronson western showdown bounty bounty hunter loss of brother sadness blackmail harmonica anti hero auction dying and death peasant insanity spaghetti western
3623,15745,Made,jon favreau vince vaughn jon favreau sean combs famke janssen action comedy thriller 
3624,17431,Moon,duncan jones sam rockwell kevin spacey dominique mcelligott rosie shaw science fiction drama moon artificial intelligence clone isolation future dystopia space cloning moon base
3625,21014,Keeping Up with the Steins,scott marshall daryl sabara jami gertz jeremy piven cheryl hines comedy bar mitvah party independent film
3626,78394,Sea Rex 3D: Journey to a Prehistoric World,ronan chapalain guillaume denaiffe norbert ferrer chloe hollings richard rider documentary prehistoric dinosaur imax underwater scene 3d short
3627,10217,The Sweet Hereafter,atom egoyan ian holm caerthan banks sarah polley tom mccamus drama canada suffering village paralysis independent film lawyer school bus vehicular accident
3628,46332,Of Gods and Men,xavier beauvois lambert wilson michael lonsdale olivier rabourdin philippe laudenbach drama history monk sunrise medicine hostage evacuation koran protection french community peace faith based on true story religion terrorism
3629,13996,Bottle Shock,randall miller alan rickman chris pine bill pullman rachael taylor comedy drama wine garden wine winzer
3630,3028,Jekyll and Hyde ... Together Again,jerry belson mark blankfield bess armstrong krista errickson tim thomerson comedy horror science fiction double life musical jekyll and hyde
3631,1024,Heavenly Creatures,peter jackson melanie lynskey kate winslet sarah peirse simon o'connor drama fantasy mother sex secret obsession literature nudity fantasy passion love friends murder independent film lesbian true relationship
3632,343795,90 Minutes in Heaven,michael polish kate bosworth hayden christensen hudson meek bobby batson drama hospital church
3633,45658,Everything Must Go,dan rush rebecca hall will ferrell glenn howerton laura dern comedy drama romance alcohol arizona beer playboy independent film salesman pregnant repo man
3634,16148,Zero Effect,jake kasdan bill pullman ben stiller ryan o'neal kim dickens comedy crime mystery thriller detective blackmail independent film
3635,4553,The Machinist,brad anderson christian bale jennifer jason leigh aitana sánchez-gijón john sharian thriller drama factory insomnia post it machinist cleaning bathroom tile osha taunting manhole one armed man torment department of motor vehicles mother's day losing weight old photograph dostoevsky
3636,36351,Light Sleeper,paul schrader willem dafoe susan sarandon dana delany david clennon drama crime suicide drug dealer redemption addict existentialism
3637,245916,Kill the Messenger,michael cuesta jeremy renner mary elizabeth winstead michael sheen ray liotta thriller crime drama mystery biography
